"gutenberg_id" "text"
164 "then following the current from the largest river to the sea, that has"
164 "its banks, its fish, and its proper temperatures.  I mean the Gulf"
164 "Stream.  It is really a river, that flows freely to the middle of the"
164 "Atlantic, and whose waters do not mix with the ocean waters.  It is a"
164 "salt river, salter than the surrounding sea.  Its mean depth is 1,500"
164 "fathoms, its mean breadth ten miles.  In certain places the current"
164 "flows with the speed of two miles and a half an hour.  The body of its"
164 "waters is more considerable than that of all the rivers in the globe."
164 "It was on this ocean river that the Nautilus then sailed."
164 ""
164 "I must add that, during the night, the phosphorescent waters of the"
164 "Gulf Stream rivalled the electric power of our watch-light, especially"
164 "in the stormy weather that threatened us so frequently.  May 8th, we"
164 "were still crossing Cape Hatteras, at the height of the North Caroline."
164 "The width of the Gulf Stream there is seventy-five miles, and its depth"
164 "210 yards.  The Nautilus still went at random; all supervision seemed"
164 "abandoned.  I thought that, under these circumstances, escape would be"
164 "possible.  Indeed, the inhabited shores offered anywhere an easy"
164 "refuge.  The sea was incessantly ploughed by the steamers that ply"
164 "between New York or Boston and the Gulf of Mexico, and overrun day and"
164 "night by the little schooners coasting about the several parts of the"
164 "American coast.  We could hope to be picked up.  It was a favourable"
164 "opportunity, notwithstanding the thirty miles that separated the"
164 "Nautilus from the coasts of the Union.  One unfortunate circumstance"
164 "thwarted the Canadian's plans.  The weather was very bad.  We were"
164 "nearing those shores where tempests are so frequent, that country of"
164 "waterspouts and cyclones actually engendered by the current of the Gulf"
164 "Stream.  To tempt the sea in a frail boat was certain destruction.  Ned"
164 "Land owned this himself.  He fretted, seized with nostalgia that flight"
164 "only could cure."
164 ""
164 "\"Master,\" he said that day to me, \"this must come to an end.  I must"
164 "make a clean breast of it.  This Nemo is leaving land and going up to"
164 "the north.  But I declare to you that I have had enough of the South"
164 "Pole, and I will not follow him to the North.\""
164 ""
164 "\"What is to be done, Ned, since flight is impracticable just now?\""
164 ""
164 "\"We must speak to the Captain,\" said he; \"you said nothing when we were"
164 "in your native seas.  I will speak, now we are in mine.  When I think"
164 "that before long the Nautilus will be by Nova Scotia, and that there"
164 "near New foundland is a large bay, and into that bay the St. Lawrence"
164 "empties itself, and that the St. Lawrence is my river, the river by"
164 "Quebec, my native town--when I think of this, I feel furious, it makes"
164 "my hair stand on end.  Sir, I would rather throw myself into the sea!"
164 "I will not stay here!  I am stifled!\""
164 ""
164 "The Canadian was evidently losing all patience.  His vigorous nature"
164 "could not stand this prolonged imprisonment.  His face altered daily;"
164 "his temper became more surly.  I knew what he must suffer, for I was"
164 "seized with home-sickness myself.  Nearly seven months had passed"
164 "without our having had any news from land; Captain Nemo's isolation,"
164 "his altered spirits, especially since the fight with the poulps, his"
164 "taciturnity, all made me view things in a different light."
164 ""
164 "\"Well, sir?\" said Ned, seeing I did not reply."
164 ""
164 "\"Well, Ned, do you wish me to ask Captain Nemo his intentions"
164 "concerning us?\""
164 ""
164 "\"Yes, sir.\""
164 ""
164 "\"Although he has already made them known?\""
164 ""
164 "\"Yes; I wish it settled finally.  Speak for me, in my name only, if you"
164 "like.\""
164 ""
164 "\"But I so seldom meet him.  He avoids me.\""
164 ""
164 "\"That is all the more reason for you to go to see him.\""
164 ""
164 "I went to my room.  From thence I meant to go to Captain Nemo's.  It"
164 "would not do to let this opportunity of meeting him slip.  I knocked at"
164 "the door.  No answer.  I knocked again, then turned the handle.  The"
164 "door opened, I went in.  The Captain was there.  Bending over his"
164 "work-table, he had not heard me.  Resolved not to go without having"
164 "spoken, I approached him.  He raised his head quickly, frowned, and"
164 "said roughly, \"You here!  What do you want?\""
164 ""
164 "\"To speak to you, Captain.\""
164 ""
164 "\"But I am busy, sir; I am working.  I leave you at liberty to shut"
164 "yourself up; cannot I be allowed the same?\""
164 ""
164 "This reception was not encouraging; but I was determined to hear and"
164 "answer everything."
164 ""
164 "\"Sir,\" I said coldly, \"I have to speak to you on a matter that admits"
164 "of no delay.\""
164 ""
164 "\"What is that, sir?\" he replied, ironically.  \"Have you discovered"
164 "something that has escaped me, or has the sea delivered up any new"
164 "secrets?\""
164 ""
164 "We were at cross-purposes. But, before I could reply, he showed me an"
164 "open manuscript on his table, and said, in a more serious tone, \"Here,"
164 "M. Aronnax, is a manuscript written in several languages.  It contains"
164 "the sum of my studies of the sea; and, if it please God, it shall not"
164 "perish with me.  This manuscript, signed with my name, complete with"
164 "the history of my life, will be shut up in a little floating case.  The"
164 "last survivor of all of us on board the Nautilus will throw this case"
164 "into the sea, and it will go whither it is borne by the waves.\""
164 ""
164 "This man's name! his history written by himself!  His mystery would"
164 "then be revealed some day."
164 ""
164 "\"Captain,\" I said, \"I can but approve of the idea that makes you act"
164 "thus.  The result of your studies must not be lost.  But the means you"
164 "employ seem to me to be primitive.  Who knows where the winds will"
164 "carry this case, and in whose hands it will fall?  Could you not use"
164 "some other means?  Could not you, or one of yours----\""
164 ""
164 "\"Never, sir!\" he said, hastily interrupting me."
164 ""
164 "\"But I and my companions are ready to keep this manuscript in store;"
164 "and, if you will put us at liberty----\""
164 ""
164 "\"At liberty?\" said the Captain, rising."
164 ""
164 "\"Yes, sir; that is the subject on which I wish to question you.  For"
164 "seven months we have been here on board, and I ask you to-day, in the"
164 "name of my companions and in my own, if your intention is to keep us"
164 "here always?\""
164 ""
164 "\"M. Aronnax, I will answer you to-day as I did seven months ago:"
164 "Whoever enters the Nautilus, must never quit it.\""
164 ""
164 "\"You impose actual slavery upon us!\""
164 ""
164 "\"Give it what name you please.\""
164 ""
164 "\"But everywhere the slave has the right to regain his liberty.\""
164 ""
164 "\"Who denies you this right?  Have I ever tried to chain you with an"
164 "oath?\""
164 ""
164 "He looked at me with his arms crossed."
164 ""
164 "\"Sir,\" I said, \"to return a second time to this subject will be neither"
164 "to your nor to my taste; but, as we have entered upon it, let us go"
164 "through with it.  I repeat, it is not only myself whom it concerns."
164 "Study is to me a relief, a diversion, a passion that could make me"
164 "forget everything.  Like you, I am willing to live obscure, in the"
164 "frail hope of bequeathing one day, to future time, the result of my"
164 "labours.  But it is otherwise with Ned Land.  Every man, worthy of the"
164 "name, deserves some consideration.  Have you thought that love of"
164 "liberty, hatred of slavery, can give rise to schemes of revenge in a"
164 "nature like the Canadian's; that he could think, attempt, and try----\""
164 ""
164 "I was silenced; Captain Nemo rose."
164 ""
164 "\"Whatever Ned Land thinks of, attempts, or tries, what does it matter"
164 "to me?  I did not seek him!  It is not for my pleasure that I keep him"
164 "on board!  As for you, M. Aronnax, you are one of those who can"
164 "understand everything, even silence.  I have nothing more to say to"
164 "you.  Let this first time you have come to treat of this subject be the"
164 "last, for a second time I will not listen to you.\""
164 ""
164 "I retired.  Our situation was critical.  I related my conversation to"
164 "my two companions."
164 ""
164 "\"We know now,\" said Ned, \"that we can expect nothing from this man."
164 "The Nautilus is nearing Long Island.  We will escape, whatever the"
164 "weather may be.\""
164 ""
164 "But the sky became more and more threatening.  Symptoms of a hurricane"
164 "became manifest.  The atmosphere was becoming white and misty.  On the"
164 "horizon fine streaks of cirrhous clouds were succeeded by masses of"
164 "cumuli.  Other low clouds passed swiftly by.  The swollen sea rose in"
164 "huge billows.  The birds disappeared with the exception of the petrels,"
164 "those friends of the storm.  The barometer fell sensibly, and indicated"
164 "an extreme extension of the vapours.  The mixture of the storm glass"
164 "was decomposed under the influence of the electricity that pervaded the"
164 "atmosphere.  The tempest burst on the 18th of May, just as the Nautilus"
164 "was floating off Long Island, some miles from the port of New York.  I"
164 "can describe this strife of the elements! for, instead of fleeing to"
